experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency,throughput,congestion,max_link_util,total_traffic_gb,strategy,communication_cost,cost_reduction,num_edges,scheduler,makespan,energy_kwh,avg_power_kw,utilization,burstiness,num_time_bins,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,pattern
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3039.521931541078,2449.708779769395,2901.4271999999996,70.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2482.095613691784,1800.4049316415085,2611.28448,82.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7560922502194565,4.882919925285294,4.90732125,0.0010853396240170557,0.8151241862455417,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7275963001755645,4.845875190228234,4.86539625,0.0006946173593709173,0.8089401693089333,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.7007834406614997,4.81101847285995,4.90732125,0.012698258366766562,0.8031214063935546,
lulesh_s10_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.545173435299125,4.608725465888862,4.62905612,0.0007534276488071377,0.7693518739798448,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.50007188033641,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000082148955897,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000102686194872,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3039.521931541078,8290.821567847786,9819.622399999998,70.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2482.095613691784,6093.310421787396,8837.66016,82.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.867369858590694,15.440843830308832,15.4871496,0.004587047924423346,1.3584638786518892,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808787486872554,15.370544984247065,15.4075896,0.002935710671630901,1.35227908434043,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.657200001199694,15.188640001439634,15.487149599999999,0.13880643236223564,1.336275337964495,
lulesh_s10_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.330141215492247,14.796169458590695,14.8347576,0.0031854499475161826,1.3017463276490968,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.5004052130133334,12.493969502756025,0.00011577514666666665,0.00048267264,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.000463100586667,12.493969502756025,0.00011577514666666665,0.00048267264,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3039.521931541078,2449.708779769395,2901.4271999999996,70.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2482.095613691784,1800.4049316415085,2611.28448,82.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7560922502194556,4.882919925285292,4.90732125,0.0010652017834184497,0.8151241862455415,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7275963001755645,4.845875190228234,4.86539625,0.0006817291413878098,0.8089401693089333,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.6998388123370516,4.809790456038168,4.90732125,0.012941103441348877,0.8029164089273115,
lulesh_s10_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5451734352991244,4.608725465888862,4.62905612,0.0007394482403726556,0.7693518739798447,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.50007188033641,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000082148955897,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000102686194872,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3039.521931541078,8290.821567847786,9819.622399999998,70.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2482.095613691784,6093.310421787396,8837.66016,82.0,1.1317397718035944,12.0,,,,,,,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.867369858590692,15.44084383030883,15.4871496,0.00450193793868603,1.358463878651889,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808787486872554,15.370544984247065,15.4075896,0.0028812402807590334,1.35227908434043,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.653636393266483,15.184363671919778,15.487149599999999,0.14225448498766233,1.3358991124647892,
lulesh_s10_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.330141215492247,14.796169458590695,14.8347576,0.0031263457907541774,1.3017463276490968,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.5004052130133334,12.493969502756025,0.00011577514666666665,0.00048267264,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.000463100586667,12.493969502756025,0.00011577514666666665,0.00048267264,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,4251776.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3039.5625733811003,2449.741535141644,2901.4271999999996,70.0,1.1318752446036668,12.0,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1318752446036668,12.0,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2482.0874853237797,1800.3990356745035,2611.28448,82.0,1.1318752446036668,12.0,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7560751969878305,4.882897756084179,4.90732125,0.0010900463365653764,0.8151204854574284,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7275826575902657,4.845857454867346,4.86539625,0.0006976296554018399,0.8089372086784431,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.700698542709131,4.81090810552187,4.90732125,0.012864298775270601,0.8031029823587523,
lulesh_s10_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5451592269166823,4.608706994991687,4.62905612,0.0007566949830962607,0.7693487905635161,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.50007188033641,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000082148955897,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000102686194872,24.993968047729165,2.0537238974358975e-05,0.00024133632,0.002125888,,,,,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,2125888.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3039.5625733811003,8290.93242549297,9819.622399999998,70.0,1.1318752446036668,12.0,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1318752446036668,12.0,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2482.0874853237797,6093.290467411264,8837.66016,82.0,1.1318752446036668,12.0,,,,,,,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.86733480031917,15.440801760383005,15.4871496,0.004606940237896318,1.358460177398561,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808759440255336,15.370511328306403,15.4075896,0.002948441752253643,1.3522761233377678,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.656893785965563,15.188272543158677,15.487149599999999,0.14081006275346414,1.3362430094980537,
lulesh_s10_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.330112000265972,14.796134400319167,14.8347576,0.0031992640540947016,1.3017432432713232,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.50145651968,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.00166459392,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,2450.3548297660996,2901.4271999999996,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,1800.2886426421014,2611.28448,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.755756653181599,4.882483649136079,4.90732125,0.0010678134295487387,0.8150513570272567,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7273278225452793,4.845526169308863,4.86539625,0.0006834005949111968,0.8088819059343054,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.6984308066449656,4.8079600486384555,4.90732125,0.012626043241659526,0.8026108521364943,
lulesh_s20_n8_20260120_230237,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5448938231314586,4.608361970070897,4.62905612,0.0007412612087375174,0.769291194255959,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.500259828972308,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000296947396923,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000371184246154,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,8293.008066622997,9819.622399999998,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,6092.916852007859,8837.66016,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.866679933517517,15.44001592022102,15.4871496,0.004512975724183062,1.358391040278454,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808235546814018,15.36988265617682,15.4075896,0.0028883044634771646,1.3522208136416825,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.648915757442682,15.178698908931215,15.487149599999999,0.1382568924941321,1.33540073452731,
lulesh_s20_n8_20260120_230237,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.329566277931264,14.795479533517515,14.8347576,0.003134010919571573,1.3016856290045675,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.50145651968,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.00166459392,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3045.0247498072254,2454.1437871566327,2901.4271999999996,70.0,1.150082499357417,12.0,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.150082499357417,12.0,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2480.995050038555,1799.6066303118057,2611.28448,82.0,1.150082499357417,12.0,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7538198330305392,4.879965782939701,4.90732125,0.000987571627806166,0.8146310401541969,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7257783664244317,4.843511876351761,4.86539625,0.0006320458417959458,0.8085456524358575,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.6858577332656104,4.791615053245294,4.90732125,0.011700261654994638,0.799882320587155,
lulesh_s20_n8_20260120_230319,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5432801066211033,4.606264138607435,4.62905612,0.0006855584676920906,0.7689409953604824,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.500259828972308,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000296947396923,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000371184246154,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3045.0247498072254,8305.831456044838,9819.622399999998,70.0,1.150082499357417,12.0,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.150082499357417,12.0,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2480.995050038555,6090.608641911928,8837.66016,82.0,1.150082499357417,12.0,,,,,,,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.862698191625572,15.435237829950687,15.4871496,0.004173844099399114,1.3579706705685783,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.805050153300458,15.366060183960549,15.4075896,0.002671260223615397,1.3518845178737815,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.604900895042407,15.125881074050886,15.487149599999999,0.12833741681304034,1.3307538951691729,
lulesh_s20_n8_20260120_230319,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.326248159687976,14.79149779162557,14.8347576,0.002898502846804905,1.301335320913004,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.50145651968,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.00166459392,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,2450.3548297660996,2901.4271999999996,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,1800.2886426421014,2611.28448,82.0,1.1344117671445273,12.0,,,,,,,
