experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency_us,latency_breakdown,throughput_gbps,congestion,max_link_util,slowdown_factor,total_traffic_gb,avg_hops,strategy,communication_cost,hop_weighted_cost,cost_reduction,num_edges,scheduler,makespan,avg_wait_time,avg_turnaround,jobs_completed,utilization,energy_kwh,avg_power_kw,burstiness,num_time_bins,total_node_hours,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,avg_active_nodes,pattern
comd_n64_scaled_20260121_214308,comd,real,64,frontier,adaptive_routing,static_matrix,ugal,194.1502695651199,"{'propagation_ns': 300, 'transmission_ns': 180543.48, 'queueing_ns': np.float64(12706.789565119881), 'processing_ns': 600, 'total_ns': np.float64(194150.2695651199), 'total_us': np.float64(194.1502695651199)}",25.0,0.01729095538871795,0.02732436224,1.0,1.733217584,4.2,,,,,,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,adaptive_routing,static_matrix,valiant,197.72795433855728,"{'propagation_ns': 375, 'transmission_ns': 180543.48, 'queueing_ns': np.float64(16059.474338557291), 'processing_ns': 750, 'total_ns': np.float64(197727.9543385573), 'total_us': np.float64(197.72795433855728)}",25.0,0.01747918867692308,0.02732436224,1.0,1.733217584,5.5,,,,,,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,node_placement,affinity_graph,,,,,,,,,,contiguous,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,node_placement,affinity_graph,,,,,,,,,,random,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,node_placement,affinity_graph,,,,,,,,,,locality,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,node_placement,affinity_graph,,,,,,,,,,spectral,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,,,,,fcfs,4000.0,71.91176470588228,189.55882352941168,68.0,0.021114864864864864,5178.16219722382,4660.345977501438,1.202800333463499,388.0,2.2222222222222223,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,,,,,backfill,4000.0,71.91176470588228,189.55882352941168,68.0,0.021114864864864864,5178.16219722382,4660.345977501438,1.202800333463499,388.0,2.2222222222222223,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,,,,,sjf,4000.0,71.91176470588228,189.55882352941168,68.0,0.021114864864864864,5178.16219722382,4660.345977501438,1.202800333463499,388.0,2.2222222222222223,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,baseline,7.406004325246376,8.887205190295651,10.166284327483146,0.11599923432944728,0.7818839025809097,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,power_cap,7.368476663572542,8.84217199628705,9.991176333066074,0.10300529733520562,0.7779219450562228,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,frequency_scaling,7.292950099855043,8.75154011982605,10.123613659338476,0.1248506911669756,0.7699482791232097,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,job_packing,7.159762635943573,8.591715163132287,9.71301651754793,0.09289622534915523,0.755887102612286,49.56958762886598,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,adaptive_routing,static_matrix,minimal,0.87888,"{'propagation_ns': 150, 'transmission_ns': 128.88, 'queueing_ns': 0, 'processing_ns': 600, 'total_ns': 878.88, 'total_us': 0.87888}",12.5,8.111172266666667e-07,4.28032e-06,1.0,0.000386864,3.5,,,,,,,,,,,,,,,,,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,adaptive_routing,static_matrix,ecmp,1.12888,"{'propagation_ns': 200, 'transmission_ns': 128.88, 'queueing_ns': 0, 'processing_ns': 800, 'total_ns': 1128.88, 'total_us': 1.12888}",12.5,8.111172266666667e-07,4.28032e-06,1.0,0.000386864,4.0,,,,,,,,,,,,,,,,,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,node_placement,affinity_graph,,,,,,,,,,contiguous,773728.0,1547456.0,0.0,128.0,,,,,,,,,,,,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,node_placement,affinity_graph,,,,,,,,,,random,773728.0,1547456.0,0.0,128.0,,,,,,,,,,,,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,node_placement,affinity_graph,,,,,,,,,,locality,773728.0,1547456.0,0.0,128.0,,,,,,,,,,,,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,node_placement,affinity_graph,,,,,,,,,,spectral,773728.0,1547456.0,0.0,128.0,,,,,,,,,,,,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,scheduling,dynamic_matrix,,,,,,,,,,,,,,,fcfs,2040.0,166.66666666666666,720.0,10.0,1.350592320261438,1109.4394939753897,1957.834401133041,1.2522850407378303,3.0,46.016666666666666,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,scheduling,dynamic_matrix,,,,,,,,,,,,,,,backfill,2040.0,166.66666666666666,720.0,10.0,1.350592320261438,1109.4394939753897,1957.834401133041,1.2522850407378303,3.0,46.016666666666666,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,scheduling,dynamic_matrix,,,,,,,,,,,,,,,sjf,2040.0,166.66666666666666,720.0,10.0,1.350592320261438,1109.4394939753897,1957.834401133041,1.2522850407378303,3.0,46.016666666666666,,,,,,,,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,baseline,2.3465836027366542,3.0505586835576506,3.2400896210526318,0.03301016484642509,0.5092412332327809,48.333333333333336,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,power_cap,2.3345986384831594,3.0349782300281074,3.215852147368422,0.029996841963787248,0.5066403295319356,48.333333333333336,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,frequency_scaling,2.3398725200493864,3.0418342760642023,3.2400896210526318,0.03649065526052482,0.5077848350801619,48.333333333333336,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,job_packing,2.3090376009393347,3.0017488812211357,3.17057882631579,0.026190235463890994,0.5010932293705154,48.333333333333336,
cosp2_n128_sparse_20260121_215534,cosp2,real,129,frontier,adaptive_routing,static_matrix,minimal,0.7394400000000001,"{'propagation_ns': 225, 'transmission_ns': 64.44, 'queueing_ns': 0, 'processing_ns': 450, 'total_ns': 739.44, 'total_us': 0.7394400000000001}",25.0,2.6825874285714284e-06,6.2464e-06,1.0,0.000386864,3.5,,,,,,,,,,,,,,,,,,,,,,,,
